LocalityID	CollectorName	LastNameGuess	VerbatimCollectors	FieldNo	iYear	VerbatimDate
13491	R.D. Suttkus	Suttkus	"R.D. Suttkus, Cagle, & Field Zool. Class"	RDS 2040	1951	7/1/1951
13491	Cagle	Cagle	"R.D. Suttkus, Cagle, & Field Zool. Class"	RDS 2040	1951	7/1/1951
13491	Field Zool. Class	Class Group	"R.D. Suttkus, Cagle, & Field Zool. Class"	RDS 2040	1951	7/1/1951
13492	R.D. Suttkus	Suttkus	R.D. Suttkus & C. Gibbs	RDS 2043	1951	20/1/1951
13492	C. Gibbs	Gibbs	R.D. Suttkus & C. Gibbs	RDS 2043	1951	20/1/1951
13493	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2054	1951	3/2/1951
13493	et al.	et al.	R.D. Suttkus et. al.	RDS 2054	1951	3/2/1951
13494	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. 370	RDS 2061	1951	16/2/1951
13494	Ichthy. 370	Class Group	R.D. Suttkus & Ichthy. 370	RDS 2061	1951	16/2/1951
13495	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. 370	RDS 2063	1951	17/2/1951
13495	Ichthy. 370	Class Group	R.D. Suttkus & Ichthy. 370	RDS 2063	1951	17/2/1951
13496	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. 370	RDS 2064	1951	17/2/1951
13496	Ichthy. 370	Class Group	R.D. Suttkus & Ichthy. 370	RDS 2064	1951	17/2/1951
13497	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. 370	RDS 2065	1951	17/2/1951
13497	Ichthy. 370	Class Group	R.D. Suttkus & Ichthy. 370	RDS 2065	1951	17/2/1951
13498	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2069	1951	3/3/1951
13498	C.G. Gillette	Gillette	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2069	1951	3/3/1951
13498	S.T. Tucker	Tucker	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2069	1951	3/3/1951
13499	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2070	1951	3 March 1951
13499	C.G. Gillette	Gillette	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2070	1951	3 March 1951
13499	S.T. Tucker	Tucker	"R.D. Suttkus, C.G. Gillette & S.T. Tucker"	RDS 2070	1951	3 March 1951
13500	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2071	1951	9 Mar. 1951
13500	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2071	1951	9 Mar. 1951
13501	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2072	1951	9 Mar 1951
13501	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2072	1951	9 Mar 1951
13502	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2073	1951	10 Mar. 1951
13502	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2073	1951	10 Mar. 1951
13503	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. Class	RDS 2078	1951	11  March 1951
13503	Ichthy. Class	Class Group	R.D. Suttkus & Ichthy. Class	RDS 2078	1951	11  March 1951
13504	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2081	1951	28/4/1951
13505	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2089	1951	26/5/1951
13505	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2089	1951	26/5/1951
13506	R.D. Suttkus	Suttkus	"Suttkus, R.W. Yerger, C.D. Hancock & Smyth"	RDS 2092	1951	27/5/1951
13506	R.W. Yerger	Yerger	"Suttkus, R.W. Yerger, C.D. Hancock & Smyth"	RDS 2092	1951	27/5/1951
13506	C.D. Hancock	Hancock	"Suttkus, R.W. Yerger, C.D. Hancock & Smyth"	RDS 2092	1951	27/5/1951
13506	Smyth	Smyth	"Suttkus, R.W. Yerger, C.D. Hancock & Smyth"	RDS 2092	1951	27/5/1951
13507	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2094	1951	27/5/1951
13507	et al.	et al.	R.D. Suttkus et. al.	RDS 2094	1951	27/5/1951
13508	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2096	1951	27/5/1951
13508	et al.	et al.	R.D. Suttkus et. al.	RDS 2096	1951	27/5/1951
13509	R.D. Suttkus	Suttkus	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2101	1951	28/5/1951
13509	Yerger	Yerger	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2101	1951	28/5/1951
13509	Hancock	Hancock	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2101	1951	28/5/1951
13509	Smyth	Smyth	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2101	1951	28/5/1951
13510	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2102	1951	28/5/1951
13510	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2102	1951	28/5/1951
13511	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2103	1951	28 May 1951
13511	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2103	1951	28 May 1951
13512	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2104	1951	28/5/1951
13512	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2104	1951	28/5/1951
13513	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2106	1951	29 May 1951
13513	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2106	1951	29 May 1951
13514	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2108	1951	29/5/1951
13514	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2108	1951	29/5/1951
13515	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2119	1951	31/5/1951
13515	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2119	1951	31/5/1951
13516	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2128	1951	1 June 1951
13516	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2128	1951	1 June 1951
13517	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2139	1951	3 June 1951
13517	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2139	1951	3 June 1951
13518	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2140	1951	3/6/1951
13518	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2140	1951	3/6/1951
13519	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2141	1951	3/6/1951
13519	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2141	1951	3/6/1951
13520	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2143	1951	4 June 1951
13520	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2143	1951	4 June 1951
13521	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2145	1951	4 June 1951
13521	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2145	1951	4 June 1951
13522	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2147	1951	4/6/1951
13522	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2147	1951	4/6/1951
13523	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2148	1951	4 June 1951
13523	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2148	1951	4 June 1951
13524	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2149	1951	24 June 1951
13524	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2149	1951	24 June 1951
13525	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2150	1951	24 June 1951
13525	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2150	1951	24 June 1951
13526	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2151	1951	25/6/1951
13526	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2151	1951	25/6/1951
13527	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2152	1951	25/6/1951
13527	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2152	1951	25/6/1951
13528	R.D. Suttkus	Suttkus	R.D. Suttkus & Anderson	RDS 2154	1951	25/6/1951
13528	Anderson	Anderson	R.D. Suttkus & Anderson	RDS 2154	1951	25/6/1951
13529	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2155	1951	25/6/1951
13529	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2155	1951	25/6/1951
13530	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2156	1951	26/6/1951
13530	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2156	1951	26/6/1951
13531	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2157	1951	26/6/1951
13531	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2157	1951	26/6/1951
13532	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2158	1951	26/6/1951
13532	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2158	1951	26/6/1951
13533	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2159	1951	26/6/1951
13533	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2159	1951	26/6/1951
13534	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2160	1951	26 June 1951
13534	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2160	1951	26 June 1951
13535	R.D. Suttkus	Suttkus	R.D. Suttkus & Zirn	RDS 2161	1951	3 July 1951
13535	Zirn	Zirn	R.D. Suttkus & Zirn	RDS 2161	1951	3 July 1951
13536	R.D. Suttkus	Suttkus	R.D. Suttkus & Zirn	RDS 2162	1951	3 July 1951
13536	Zirn	Zirn	R.D. Suttkus & Zirn	RDS 2162	1951	3 July 1951
13537	R.D. Suttkus	Suttkus	R.D. Suttkus & Zirn	RDS 2164	1951	3 JuLy 1951
13537	Zirn	Zirn	R.D. Suttkus & Zirn	RDS 2164	1951	3 JuLy 1951
13538	R.D. Suttkus	Suttkus	R.D. Suttkus & Zirn	RDS 2165	1951	3/7/1951
13538	Zirn	Zirn	R.D. Suttkus & Zirn	RDS 2165	1951	3/7/1951
13539	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2167	1951	19/8/1951
13539	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2167	1951	19/8/1951
13539	A. Black	Black	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2167	1951	19/8/1951
13540	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2168	1951	19 Aug 1951
13540	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2168	1951	19 Aug 1951
13540	A. Black	Black	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2168	1951	19 Aug 1951
13541	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock, Black"	RDS 2169	1951	19 Aug. 1951
13541	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock, Black"	RDS 2169	1951	19 Aug. 1951
13541	Black	Black	"R.D. Suttkus, C.D. Hancock, Black"	RDS 2169	1951	19 Aug. 1951
13542	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock, and Black"	RDS 2170	1951	19 Aug. 1951
13542	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock, and Black"	RDS 2170	1951	19 Aug. 1951
13542	Black	Black	"R.D. Suttkus, C.D. Hancock, and Black"	RDS 2170	1951	19 Aug. 1951
13543	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2171	1951	19 Aug. 1951
13543	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2171	1951	19 Aug. 1951
13543	A. Black	Black	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2171	1951	19 Aug. 1951
13544	R.D. Suttkus	Suttkus	"R.D. Suttkus, Hancock and Black"	RDS 2172	1951	19/8/1951
13544	Hancock	Hancock	"R.D. Suttkus, Hancock and Black"	RDS 2172	1951	19/8/1951
13544	Black	Black	"R.D. Suttkus, Hancock and Black"	RDS 2172	1951	19/8/1951
13545	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock, A. Black"	RDS 2174	1951	19 August 1951
13545	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock, A. Black"	RDS 2174	1951	19 August 1951
13545	A. Black	Black	"R.D. Suttkus, C.D. Hancock, A. Black"	RDS 2174	1951	19 August 1951
13546	R.D. Suttkus	Suttkus	R.D. Suttkus & P.K. Anderson	RDS 2176	1951	28 October 1951
13546	P.K. Anderson	Anderson	R.D. Suttkus & P.K. Anderson	RDS 2176	1951	28 October 1951
13547	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2179	1951	8/11/1951
13548	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2187	1951	9/11/1951
13549	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2190	1951	9/11/1951
13550	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2196	1951	11/11/1951
13551	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2200	1951	14/11/1951
13552	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2201	1951	14/11/1951
13553	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2204	1951	18/11/1951
13554	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2205	1951	18/11/1951
13555	R.D. Suttkus	Suttkus	R.D. Suttkus and P.K. Anderson	RDS 2207	1951	24-25 Nov 1951
13555	P.K. Anderson	Anderson	R.D. Suttkus and P.K. Anderson	RDS 2207	1951	24-25 Nov 1951
13556	R.D. Suttkus	Suttkus	R.D. Suttkus and P.K. Anderson	RDS 2209	1951	25 Nov. 1951
13556	P.K. Anderson	Anderson	R.D. Suttkus and P.K. Anderson	RDS 2209	1951	25 Nov. 1951
13557	R.D. Suttkus	Suttkus	R.D. Suttkus and J.E. Suttkus	RDS 2210	1951	8 Dec. 1951
13557	J.E. Suttkus	Suttkus	R.D. Suttkus and J.E. Suttkus	RDS 2210	1951	8 Dec. 1951
13558	R.D. Suttkus	Suttkus	R.D. Suttkus and J.E. Suttkus	RDS 2211	1951	8/12/1951
13558	J.E. Suttkus	Suttkus	R.D. Suttkus and J.E. Suttkus	RDS 2211	1951	8/12/1951
13559	R.D. Suttkus	Suttkus	R.D. Suttkus & J.E. Suttkus	RDS 2212	1951	8/12/1951
13559	J.E. Suttkus	Suttkus	R.D. Suttkus & J.E. Suttkus	RDS 2212	1951	8/12/1951
19458	R.D. Suttkus	Suttkus	"RDS, R.P. Tucker, C.D Hancock, S.T. Tucker"	RDS 2055	1951	"Feb 4, 1951"
19458	R.P. Tucker	Tucker	"RDS, R.P. Tucker, C.D Hancock, S.T. Tucker"	RDS 2055	1951	"Feb 4, 1951"
19458	C.D Hancock	Hancock	"RDS, R.P. Tucker, C.D Hancock, S.T. Tucker"	RDS 2055	1951	"Feb 4, 1951"
19458	S.T. Tucker	Tucker	"RDS, R.P. Tucker, C.D Hancock, S.T. Tucker"	RDS 2055	1951	"Feb 4, 1951"
19459	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2056	1951	4/2/1951
19459	et al.	et al.	R.D. Suttkus et. al.	RDS 2056	1951	4/2/1951
19460	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2057	1951	4/2/1951
19460	et al.	et al.	R.D. Suttkus et. al.	RDS 2057	1951	4/2/1951
19461	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2058	1951	4/2/1951
19461	et al.	et al.	R.D. Suttkus et. al.	RDS 2058	1951	4/2/1951
19462	R.D. Suttkus	Suttkus	R.D. Suttkus & Ichthy. Class	RDS 2062	1951	17/2/1951
19462	Ichthy. Class	Class Group	R.D. Suttkus & Ichthy. Class	RDS 2062	1951	17/2/1951
19463	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2074	1951	10 Mar. 1951
19463	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2074	1951	10 Mar. 1951
19464	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class 370	RDS 2075	1951	10 March 1951
19464	Ichthyology Class 370	Class Group	R.D. Suttkus and Ichthyology Class 370	RDS 2075	1951	10 March 1951
19465	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2076	1951	10 Mar 1951
19465	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2076	1951	10 Mar 1951
19466	R.D. Suttkus	Suttkus	R.D. Suttkus and Ichthyology Class	RDS 2077	1951	10 Mar 1951
19466	Ichthyology Class	Class Group	R.D. Suttkus and Ichthyology Class	RDS 2077	1951	10 Mar 1951
19467	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2088	1951	26/5/1951
19467	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2088	1951	26/5/1951
19468	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2090	1951	26/5/1951
19468	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2090	1951	26/5/1951
19469	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2091	1951	27/5/1951
19469	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2091	1951	27/5/1951
19470	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2098	1951	27/5/1951
19470	et al.	et al.	R.D. Suttkus et. al.	RDS 2098	1951	27/5/1951
19471	R.D. Suttkus	Suttkus	R.D. Suttkus et. al.	RDS 2099	1951	27/5/1951
19471	et al.	et al.	R.D. Suttkus et. al.	RDS 2099	1951	27/5/1951
19472	R.D. Suttkus	Suttkus	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2100	1951	28/5/1951
19472	Yerger	Yerger	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2100	1951	28/5/1951
19472	Hancock	Hancock	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2100	1951	28/5/1951
19472	Smyth	Smyth	"R.D. Suttkus, Yerger, Hancock & Smyth"	RDS 2100	1951	28/5/1951
19473	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2105	1951	28 May 1951
19473	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2105	1951	28 May 1951
19474	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2107	1951	29/5/1951
19474	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2107	1951	29/5/1951
19475	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2109	1951	29/5/1951
19475	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2109	1951	29/5/1951
19476	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2110	1951	29/5/1951
19476	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2110	1951	29/5/1951
19477	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2112	1951	30/5/1951
19477	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2112	1951	30/5/1951
19478	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2114	1951	30/5/1951
19478	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2114	1951	30/5/1951
19479	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2115	1951	30/5/1951
19479	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2115	1951	30/5/1951
19480	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2116	1951	30/5/1951
19480	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2116	1951	30/5/1951
19481	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2117	1951	30/5/1951
19481	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2117	1951	30/5/1951
19482	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2118	1951	31/5/1951
19482	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2118	1951	31/5/1951
19483	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2121	1951	31 May 1951
19483	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2121	1951	31 May 1951
19484	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2122	1951	31 May 1951
19484	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2122	1951	31 May 1951
19485	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2123	1951	31 May 1951
19485	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2123	1951	31 May 1951
19486	R.D. Suttkus	Suttkus	R.D. Suttkus & Hancock	RDS 2124	1951	31 May 1951
19486	Hancock	Hancock	R.D. Suttkus & Hancock	RDS 2124	1951	31 May 1951
19487	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2126	1951	1 June 1951
19487	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2126	1951	1 June 1951
19488	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2131	1951	2 June 1951
19488	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2131	1951	2 June 1951
19489	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2134	1951	2 June 1951
19489	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2134	1951	2 June 1951
19490	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2136	1951	2 June 1951
19490	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2136	1951	2 June 1951
19491	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2137	1951	2/6/1951
19491	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2137	1951	2/6/1951
19492	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2138	1951	3/6/1951
19492	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2138	1951	3/6/1951
19493	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2142	1951	3/6/1951
19493	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2142	1951	3/6/1951
19494	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2144	1951	4 June 1951
19494	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2144	1951	4 June 1951
19495	R.D. Suttkus	Suttkus	R.D. Suttkus & C.D. Hancock	RDS 2146	1951	4 June 1951
19495	C.D. Hancock	Hancock	R.D. Suttkus & C.D. Hancock	RDS 2146	1951	4 June 1951
19496	R.D. Suttkus	Suttkus	R.D. Suttkus & Zirn	RDS 2163	1951	3/7/1951
19496	Zirn	Zirn	R.D. Suttkus & Zirn	RDS 2163	1951	3/7/1951
19497	R.D. Suttkus	Suttkus	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2173	1951	19 Aug 1951
19497	C.D. Hancock	Hancock	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2173	1951	19 Aug 1951
19497	A. Black	Black	"R.D. Suttkus, C.D. Hancock and A. Black"	RDS 2173	1951	19 Aug 1951
19498	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2181	1951	8/11/1951
19499	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2183	1951	8/11/1951
19500	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2185	1951	9/11/1951
19501	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2186	1951	9/11/1951
19502	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2188	1951	9/11/1951
19503	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2189	1951	9/11/1951
19504	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2191	1951	9/11/1951
19505	R.D. Suttkus	Suttkus	R.D. Suttkus & Yerger	RDS 2192	1951	10/11/1951
19505	Yerger	Yerger	R.D. Suttkus & Yerger	RDS 2192	1951	10/11/1951
19506	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2195	1951	11/11/1951
19507	R.D. Suttkus	Suttkus	R.D. Suttkus	RDS 2206	1951	18/11/1951
19508	R.D. Suttkus	Suttkus	R.D. Suttkus and J.S. Suttkus	RDS 2213	1951	22/12/1951
19508	J.S. Suttkus	Suttkus	R.D. Suttkus and J.S. Suttkus	RDS 2213	1951	22/12/1951
5082	M/V Oregon	Ship Personnel	M/V Oregon & R.D. Suttkus	OREGON 611	1952	6/8/1952
5082	R.D. Suttkus	Suttkus	M/V Oregon & R.D. Suttkus	OREGON 611	1952	6/8/1952
5085	M/V Oregon	Ship Personnel	M/V Oregon & R.D. Suttkus	OREGON 614	1952	10/8/1952
5085	R.D. Suttkus	Suttkus	M/V Oregon & R.D. Suttkus	OREGON 614	1952	10/8/1952
5086	M/V Oregon	Ship Personnel	M/V Oregon & R.D. Suttkus	OREGON 615	1952	10/8/1952
5086	R.D. Suttkus	Suttkus	M/V Oregon & R.D. Suttkus	OREGON 615	1952	10/8/1952
5087	M/V Oregon	Ship Personnel	M/V Oregon & R.D. Suttkus	OREGON 616	1952	11/8/1952
5087	R.D. Suttkus	Suttkus	M/V Oregon & R.D. Suttkus	OREGON 616	1952	11/8/1952
5088	M/V Oregon	Ship Personnel	M/V Oregon & R.D. Suttkus	OREGON 617	1952	11/8/1952
5088	R.D. Suttkus	Suttkus	M/V Oregon & R.D. Suttkus	OREGON 617	1952	11/8/1952
5875	R.D. Suttkus	Suttkus	R.D. Suttkus and Simmons	RDS 2230	1952	26/1/1952
5875	Simmons	Simmons	R.D. Suttkus and Simmons	RDS 2230	1952	26/1/1952
5876	R.D. Suttkus	Suttkus	R.D. Suttkus & E.M. Simmons	RDS 2231	1952	26/1/1952
5876	E.M. Simmons	Simmons	R.D. Suttkus & E.M. Simmons	RDS 2231	1952	26/1/1952
5877	R.D. Suttkus	Suttkus	R.D. Suttkus and Simmons	RDS 2232	1952	26/1/1952
5877	Simmons	Simmons	R.D. Suttkus and Simmons	RDS 2232	1952	26/1/1952
5878	R.D. Suttkus	Suttkus	R.D. Suttkus & T. Cain	RDS 2236	1952	16/2/1952
5878	T. Cain	Cain	R.D. Suttkus & T. Cain	RDS 2236	1952	16/2/1952
5879	R.D. Suttkus	Suttkus	"R.D. Suttkus, Gil, Nielson, Maron"	RDS 2239	1952	21/2/1952
5879	Gil	Gil	"R.D. Suttkus, Gil, Nielson, Maron"	RDS 2239	1952	21/2/1952
